id,slug,title,username,upvote_count,view_count,average_rating,share_count,genre,thumbnail_url
1102,3b3866dd9fd935cb8ba4bd13f66ed807d5585852,I’m on a monomaniacal mission to help millions of our brothers and sisters  Formula so they reclaim intimacy with their greatest selves.mp4,kinha,1,17,37,0,Technology Education,https://video-cdn.socialverseapp.com/kinha_b0bd185e-b9e9-4764-b75b-5a03065c8af1.0000002.jpg
1103,6d8c700624ece0b2e4b0275e6adfaa9c3ad244cd,The end 🥺😢😭 #wisdom #inspration #gettingbettereveryday .mp4,kinha,1,5,31,0,technical tutorial,https://video-cdn.socialverseapp.com/kinha_740e4e83-3980-40a1-abef-133b627e39c0.0000002.jpg
1104,950c4786e166144c66abecbe4a7fb125bf7163f2,Interesting podcast with Dr Cheri Mah hosted by @Steven Bartlett 🤯 - #lifeadvices #healthadvice #schooltime #sleepadvice #sleeptime #thediaryofaceo .mp4,kinha,3,13,29,0,Educational,https://video-cdn.socialverseapp.com/kinha_f9215f5e-8868-4ce4-b13f-fb76db9215c9.0000002.jpg
1105,6035a5e50deda1dfc24363063eb8ca3a81d8cdf5,No great life was ever built on a foundation of excuses. So stop making them. Most of them are self-created delusions. [Leave a “YES” in the comments below if you agree!],kinha,0,7,34,0,Motivational/Self-Help,https://video-cdn.socialverseapp.com/kinha_6e6764b9-a35c-4836-94a3-e8f034577272.0000002.jpg
1106,bf4d9814853534ccde98e327e1e5e0eba5934432,Understanding what it is can make it change drastically. #spirituality #wisdom #inspiration #healing,kinha,1,7,28,0,Educational/Inspirational,https://video-cdn.socialverseapp.com/kinha_452573c9-4ebf-45ce-a354-7efebdf216dd.0000002.jpg
1107,e3b7deb2ebeed97a611c487f7ab02faa84c30206,Robert Greene in The Diary of a CEO hosted by @Steven Bartlett 🤯 - #lifeadvices #your20s #adviceforyou #liveyourlife #robertgreene,kinha,0,10,12,0,Inspirational Narrative,https://video-cdn.socialverseapp.com/kinha_ac841c8d-6fd0-4fd5-88c4-41c4736eb62b.0000002.jpg
1108,03db074076edfc2dcbd5a06461b43c28a245e6a7,Dr Aseem in The Diary of a CEO hosted by @Steven Bartlett 🤯 - #lifeadvices #healthadvice #healthtip #gymadvice #thediaryofaceo,kinha,0,11,24,0,Health Education,https://video-cdn.socialverseapp.com/kinha_71315e93-1f22-4440-89a3-7320482ffddc.0000002.jpg
1109,70fa89fb8a73700ef2dab7253b5c6c77422581be,"Humbleness is a sign of bigness - never weakness. Living the noble virtues of honesty, generosity, justice, understanding, compassion, forgiveness, and civility never goes out of style",kinha,2,16,29,0,Motivational Speaking,https://video-cdn.socialverseapp.com/kinha_311c8c86-591e-435f-a0ad-3983325db7f8.0000002.jpg
1110,b296f7b713010a951d33095b965fdddd35973f37,You can win the “Rat Race” but you will still be a “Rat”… sometimes a small push can send you on a wonder spiritual journey for the rest of your life. #amazing #spirituality #motivation #wisdom,kinha,6,24,45,1,Inspirational Documentary,https://video-cdn.socialverseapp.com/kinha_e9c3dc2f-935b-4dcf-9306-3037a7ac1e0e.0000002.jpg
1111,7a48ee495f4c7d7612a33e5d70a84948bf09afbe,Evy Poumpouras in The Diary of a CEO hosted by @Steven Bartlett 🤯 - #lifeadvices #mindsetgrowth #personalgrowth #evypoumpouras #thediaryofaceo,kinha,0,5,29,0,Educational/Professional Development,https://video-cdn.socialverseapp.com/kinha_8473bb5b-c810-4a42-9c7d-ea8544448e70.0000002.jpg
1113,4caba8fe403aab4d8d5d9f0896e8ebfb25e43403,The Secret. #motivation #wisdom #inspiration,kinha,1,3,0,0,Motivational Talk,https://video-cdn.socialverseapp.com/kinha_66abbfbe-4b1b-472b-8ada-2f0d4670ead9.0000002.jpg
1115,d5dd89e9730b7495c45130d19d5abe75250b5dfd,"hard word, does it matters??...Let me give you two examples.Leadership is a myth",kinha,0,4,0,0,Inspirational Talk,https://video-cdn.socialverseapp.com/kinha_8aaec1f5-300f-41ac-b38a-ca596807a5df.0000002.jpg
1116,d68017490bb84096cfa0daa604c0bc6d190c5b09,"Work hard when you work, and then enjoy life and play",kinha,0,4,0,0,Motivational,https://video-cdn.socialverseapp.com/kinha_3a639bea-e3da-422e-8a68-f10c6164d95c.0000002.jpg
1117,9fdfcb1fd02c33ab2e4b625c8597d94ecc8c42e7,Too much exercise can be harmful. About 11% alite atheletes may develop severe heart issues by age 50.,kinha,0,4,0,0,Health and Wellness Discussion,https://video-cdn.socialverseapp.com/kinha_97690cfc-c4c7-4b25-850e-0afb490764f1.0000002.jpg
1119,bc7b16b11d6ef3362a4f45d8a58739de8894517d,"You need fun, you need adventure, you need some looseness. But it has to have some direction to it",kinha,1,7,39,0,Self-help / Motivational,https://video-cdn.socialverseapp.com/kinha_f591eb0a-7c3e-4d4f-bedb-60fc545ea681.0000002.jpg
1120,311c9ceaf0a649d1a41ceeb91c6faab807c903c3,The universe is neutral; your focus and values shape what you create,kinha,0,1,0,0,Motivational/Inspirational,https://video-cdn.socialverseapp.com/kinha_124c2cdb-3b8f-437f-80f0-719a42a23bff.0000002.jpg
1121,c56c646fbadc89d62c5b7fdd91ba01d87ab2f5af,"When disrespected, first consider what you've done to allow it and reflect on the standards you've set.",kinha,0,4,0,0,Educational/Informative,https://video-cdn.socialverseapp.com/kinha_1014d7a3-7ff5-4d65-88c2-fb775c1d6d8c.0000002.jpg
1122,4162b5e6bf7b7aca149d407ddc673d26b8611bac,Your priorities are the lighthouses that will guide you.You want to be true to yourself,kinha,2,8,0,0,Motivational Speaking,https://video-cdn.socialverseapp.com/kinha_01953f74-fff9-46ca-86f7-5363bc5d4620.0000002.jpg
1123,10ff5c468f76a6cf06f731a8a43480dbff2de706,"Small, daily, seemingly, insignificant contributions, when done consistently over time lead to stunning results",kinha,2,10,0,0,Motivational/Personal Development,https://video-cdn.socialverseapp.com/kinha_20e6adb7-6f95-4ee9-9614-97987ca67966.0000002.jpg
1124,7671b7927b2b1414aecf32d7e4430b9b256eb1e2,Addiction as a coping mechanism. #gabormate #healing #awakening,kinha,0,1,0,0,Documentary,https://video-cdn.socialverseapp.com/kinha_c93c764e-6a3a-4d03-872b-5e9d1ef639dc.0000002.jpg
1125,6b2e0f6b91a7aa11b1c974bc5d4a11c6fac8cbac,“Get a Helmet…” 🪖 - Candace Owens - #candaceowens #woke #lgbtqactivist,kinha,0,2,0,0,Public Speaking / Activism,https://video-cdn.socialverseapp.com/kinha_f887f144-6be5-4318-b785-46ed91aaeb97.0000002.jpg
1126,4f290af4c804b74416f795555244679c08c9443c,Energy is more valuable than intelligence. Battleproof your elite health and get ultra-fit to lead.🔥#leadership #productivity #service #inspiration,kinha,0,1,0,0,Inspirational/ Educational,https://video-cdn.socialverseapp.com/kinha_644f1387-b848-48b5-863b-96bc0bdb6f6d.0000002.jpg
1127,d01b4668171fd522eb85ecbaf163a896a8603a19,“I Don’t Hear The Men Whining…” 🤔 - #pearldavis #genderpaygap #paygapawareness,kinha,1,1,0,0,Social Commentary,https://video-cdn.socialverseapp.com/kinha_1de28717-5882-4d29-8bf7-5141a979fb9b.0000002.jpg
1129,1fab85ce2f1246173175a75180ee31bdd3965b59,The criticism is awesome soil within which to grow your faith in yourself. And your ironclad trust in your finest instincts.#leadership #productivity #service ##Love#critics #criticism,kinha,0,2,0,0,Motivational/Inspirational,https://video-cdn.socialverseapp.com/kinha_cf8abb99-8cfb-4443-9bee-cc98c05e326d.0000002.jpg
1131,386cf15dd97546a660737f3622e7b9008abf4e1d,Depressed deep rest. #motivation #dailyinspiration #wisdom,kinha,0,0,0,0,Mental Health Awareness,https://video-cdn.socialverseapp.com/kinha_e0d1ab8f-a9ea-42b5-ac16-9585c6eb2d98.0000002.jpg
1132,c559bf438c1b440232facf34d08b6dfb5d64e2ab,Interesting podcast with Dr Bret in The Diary of a CEO hosted by @Steven Bartlett 🤯 - #lifeadvices #careeradvice #careertips #thediaryofaceo,kinha,1,1,0,0,educational talk,https://video-cdn.socialverseapp.com/kinha_f3365277-9bf9-4c5f-80d8-7ad2f3469e49.0000002.jpg
1133,32b435b38be096493da0168168061f8691bfc797,“Who’s Happier…” 🤔 - Sadia Khan - #traditionalwomen #traditionalculture #realtalks #sadiakhan,kinha,1,4,0,0,Cultural Commentary/Discussion,https://video-cdn.socialverseapp.com/kinha_618ac20d-d976-4bcc-a356-941607112fa5.0000002.jpg
1134,560eb37063c7dd117feb07061f3ebd606d315973,Our brains are amazing #goggins #dailywisdom #motivation,kinha,1,2,0,0,motivational speech,https://video-cdn.socialverseapp.com/kinha_38fca128-9f60-48f4-96f1-e4e8b6ee806e.0000002.jpg
1135,c5bede379b7a50a4bc6dbfda5ab6449eac189204,The criticism is awesome soil within which to grow your faith in yourself. And your ironclad trust in your finest instincts.#leadership #productivity #service ##Love#critics #criticism,kinha,1,2,0,0,motivational speaking,https://video-cdn.socialverseapp.com/kinha_a084af51-a49a-4974-8c74-44fb0a7184ac.0000002.jpg
1136,d9e0cd48f5d9d38c5e762f66e6aae0680a38950d,Change your environment… 💯 - Jeannie Mai - Credits_ The same room - #mindsetgrowth #mindsetmatter #personalgrowthtips #mindsetquote #realtalks #jeanniemai,kinha,0,1,0,0,Educational/Inspirational,https://video-cdn.socialverseapp.com/kinha_c478b1cb-83e4-4d82-abb6-9855e194d0e1.0000002.jpg
1137,b92302c717083ec3739701681106e96b46881b7d,“There’s a lot you can share…” 🤍 - Codie Sanchez - Credits_ Chris Willx - #relationshipsadvice #couplesadvice #relationshipgoal #couplegoals #powercouple #codiesanchez,kinha,0,3,0,0,Educational/Relationship Advice,https://video-cdn.socialverseapp.com/kinha_1f08eb08-d40d-4dd1-b601-ebc8afa031be.0000002.jpg
1138,32bcf2506cd8423cc5f13dbbee89dd1c168c7ea2,Beauty in unison #gabormate #healthy #inspiration,kinha,2,2,0,0,Educational/Informative,https://video-cdn.socialverseapp.com/kinha_d815a9d3-f139-4c49-b39b-3d7db6056f34.0000002.jpg
1139,2ce7211c06bc83bde04949ed1c692e3f6b73b01a,The good old days… 😞 - Candace Owens - #relationshipquote #marriagequote #oldrelationship #realtalks #candaceowens,kinha,0,12,21,0,Educational/Informative,https://video-cdn.socialverseapp.com/kinha_a98cacdf-b891-4a18-8617-29ad534636fb.0000002.jpg
1140,c62c3b87a456d86dd37ad3009f4147fc016e9a0a,5 simple ways to make this day better. 🙏🏽#leadership #productivity #service #betterdays,kinha,0,14,39,0,Self-help / Motivational,https://video-cdn.socialverseapp.com/kinha_948ff00a-3996-4524-b99e-b29c9ba70e48.0000002.jpg
1141,74ccdb707044c499f03ebf07b602378a94e6d8ee,Let them be… #melrobbins #inspiration #dailymotivation,kinha,0,9,0,0,Self-improvement motivational video,https://video-cdn.socialverseapp.com/kinha_32768156-290f-496a-ab68-76cb2a29a966.0000002.jpg
1142,51218660d114ab1393bc6a4dd63518d9595f980d,That’s an interesting question… 🤔 - #streetinterviews #hormones #malehormones #femalehormones #realtalks,kinha,0,3,0,0,Educational/Informative,https://video-cdn.socialverseapp.com/kinha_b9e784b6-a9fb-49c5-aff1-779fdab69c08.0000002.jpg
1143,bf4577636cff6b0bd84cbdd8ac311c7871d80496,Dream Big. Start small. Act now.#leadership #productivity #service #dream,kinha,0,6,0,0,Motivational Presentation,https://video-cdn.socialverseapp.com/kinha_65f4b763-ae61-40b9-b22e-f740f91f4e23.0000000.jpg
1144,54444fe1fbd27eddf4a8b326706f35cf1e37edbf,“Your relationship with your sibiling…” ❤️ - #maddisonbeer #sibiling #sibilinglove #sibilinggoals #realtalks,kinha,0,4,0,0,Emotional Narrative,https://video-cdn.socialverseapp.com/kinha_21b8f1d2-e89a-424c-b87b-604cde2873f6.0000002.jpg
1145,1bad25b6a49f1f2435b6425f45ebcef75c916923,Look at emotion with no judgement. #powerful #drjuliesmith #dailywisdom,kinha,0,8,22,0,Educational/Informational,https://video-cdn.socialverseapp.com/kinha_49301aa6-d571-4657-8ba5-a8c4ed7875f8.0000002.jpg
1146,55756358129fdc9e9e13c2f37af218641c5e0ec6,5 Ways To Be An Exceptional Learner #leadership #productivity #service #learn,kinha,0,5,0,0,Motivational/Self-help,https://video-cdn.socialverseapp.com/kinha_5a217031-a1b1-4453-9e16-6770eac98671.0000002.jpg
1147,72c00eccc92f1a8d6a138b65c7e71cc8463b1c05,Self-love is not a weak sport. People who hate themselves pour hate into the world.Those who honor themselves uplift it. Do you agree_ 🙏🏽 #leadership  #productivity  #service,kinha,0,12,25,0,Educational/Technology,https://video-cdn.socialverseapp.com/kinha_2f560b7d-dfb4-4c78-9a2b-debd17af08ba.0000002.jpg
1148,701be0144a06ed99ee2ce09ee7677ed17726a75b,How can you heal your trauma_ #inspiration #dailywisdom #gabormate,kinha,0,3,0,0,Educational/Informational,https://video-cdn.socialverseapp.com/kinha_d2f845b5-8c76-42d1-91ec-adbe500f7abd.0000002.jpg
1149,da274398812e9260fbe64330c3bc5db70fe6160e,“They reject it…” 💔 - Sadia Khan - #relationshipsadvice #relationshiptip #traumatized #realtalks #sadiakhan,kinha,0,3,0,0,Self-help / Motivational,https://video-cdn.socialverseapp.com/kinha_0a0c91fe-500d-4ffd-b9df-dfc7b97fd4be.0000002.jpg
1150,aebea975d8e4380a1218b02e0266438071a442b4,Built different. #motivation #michaelbjordan #dailywisdom,kinha,0,2,0,0,Educational/Inspirational,https://video-cdn.socialverseapp.com/kinha_dcb44df3-b3ab-423c-9e70-892a4117b609.0000002.jpg
1151,57008d1509f7d905c41648c6087d1d1a54e53bb5,Leave a ✊🏾 below if you needed to hear this. 🙏🏽 #leadership #productivity #service,kinha,0,5,27,0,Educational/Informative,https://video-cdn.socialverseapp.com/kinha_c4c31ce0-9818-4a2a-bc7a-04ebd6c5bbbd.0000002.jpg
1152,c7201bee1f45a1e40b2e4799400079eeb8529aad,The difference between men and women… 🤔 - Pearl Davis - #menvswomen #menvswomenchallenge #womenvsmen #realtalks #pearldavis,kinha,0,3,0,0,Educational Commentary,https://video-cdn.socialverseapp.com/kinha_bc860700-8316-4b1e-aaae-251c56497d31.0000002.jpg
1153,9134caf9bbbccea85ee0b3f72b4c8b04a9438eb3,Its not a compromise… #dailywisdom #jordanpeterson #motivation,kinha,1,13,31,0,Reflective Discussion,https://video-cdn.socialverseapp.com/kinha_c64a93ca-312b-4418-bcbc-e8dec3519c93.0000002.jpg
1154,9fc3cd1bae2200ec5cc6276500d9a4c0550bb4b6,"I’ve heard so many gurus say that ideas are the currency of success and thinking drives the New Economy and we become what we consider all day long. But, to me, ideation without execution is mere delusion",kinha,1,2,0,0,Motivational Talk,https://video-cdn.socialverseapp.com/kinha_2313f097-0485-4920-a0a3-5a7329a9697a.0000002.jpg
1155,10760803c715bf23a80ab4997a09879fc5073e2d,“It is a superpower…” ❤️ - Candace Owens - #quotesforwomen #adviceforwomen #motherquote #realtalks #candaceowens,kinha,0,3,0,0,Inspirational / Advocacy,https://video-cdn.socialverseapp.com/kinha_2c77120a-659e-4043-a190-69fcb2db68d8.0000002.jpg
1156,fe6b628621a92e1a904a9d73a983ab96ffe77300,Rest isn’t a luxury—it’s an absolute NECESSITY for growth and the full expression of your gifts + talents. #leadership #productivity #service #rest #recovery #relaxation,kinha,1,2,0,0,Motivational Presentation,https://video-cdn.socialverseapp.com/kinha_1afaba16-703c-492c-9fb3-3b0fc01dd196.0000002.jpg
1157,2e42f9bd5e2722e9593c94feac73ce62de5db02e,“That what sells eveing news…” 🤯 - Speaker_ Neil DeGrasse Tyson - #fakenewsmedia #fakenews #neildegrassetyson,kinha,0,1,0,0,Educational/Informative,https://video-cdn.socialverseapp.com/kinha_f787d3a0-56b8-4539-97d2-cd760168c026.0000002.jpg
1158,5c346ebc7fe92a6d113712beb38a20aac798090c,Seek truth and adventure awaits! #dailywisdom #inspiration #jordanpeterson,kinha,0,1,0,0,Philosophical Dialogue,https://video-cdn.socialverseapp.com/kinha_c960e776-9125-4df3-bcf4-4d92290c1422.0000002.jpg
1159,d85a40cb596cf15e7d0075dedba46dcdc1b45f97,Its how you lead your life… #traviskelce #taylorswift #motivation #SuperBowl #inspiration,kinha,1,1,0,0,Motivational Speech,https://video-cdn.socialverseapp.com/kinha_f0967ed0-039c-45b1-915b-cbe20a610ee7.0000002.jpg
1160,c2f63bc6e1ab820314ac808faffd1cc7fe3b14b3,“Most men live lives…” 💔 - Joe Rogan - #manquote #quoteformen #adviceforman #menlife #realtalks #joerogan,kinha,1,2,0,0,documentary,https://video-cdn.socialverseapp.com/kinha_9781f948-4ad6-4939-83a4-be2669bdcaa6.0000002.jpg
1161,37040121228dbea9618cc90450aabfcc3c275f46,"In a world of trivial distraction, battleproof your focus. Work in quietude, on a big problem that will revolutionize the lives of those you serve.   #leadership #productivity #service #focus #tactics #top5",kinha,1,4,0,0,motivational speaking,https://video-cdn.socialverseapp.com/kinha_71c210e2-40eb-46c7-af7a-179c4570ff79.0000002.jpg
1162,3c973d45714c4864ec647094e2e3fe4380b63b3c,Be a minimalist versus a maximalist. Live to the point. Say NO to most activities so you can build the rest of your life around your gorgeous priorities. #leadership #productivity #service #productive #productivity #minimalist,kinha,1,3,0,0,Self-help/Inspirational,https://video-cdn.socialverseapp.com/kinha_b77e10c7-dbf9-4027-a453-89d30513dc3c.0000002.jpg
1163,5469853e04c5124260b417c6dd9d27708427d006,MORE… #ye #kanyewest #kobebryant #motivation,kinha,1,2,0,0,Motivational/Inspirational,https://video-cdn.socialverseapp.com/kinha_fb04517f-aebf-405a-93ea-f4ad3795ba71.0000002.jpg
1164,ebec770dda3c05670ccd714d1954c44d0469edeb,How to identify a good women… 💎 - Credits_ JustPearlyThings - #traditionalwomen #goodwomen #traditionalvalues #relationshipadviceformen,kinha,1,2,0,0,Discussion/Commentary,https://video-cdn.socialverseapp.com/kinha_2bcb072d-6bcd-4cd1-97d4-485aac82798c.0000002.jpg
1165,88bc0f6b79f4baf4cdcf2e568d501f49e7fc4a4e,The truth of atoms,daksh_bhardwaj,0,20,0,0,Educational/Documentary,https://video-cdn.socialverseapp.com/daksh_bhardwaj_3dd8c376-c16c-4101-9f2a-53c37bd4ea7c.0000002.jpg
1166,eff032a9ea3b83fc80137f7b7fd84b9c942d3d3b,“It’s so good for your soul…” ❤️ - Justin Waller - #relationshipsadvice #relationshipadviceformen #relationshiptip #realtalks #justinwaller,kinha,0,0,0,0,Educational/Instructional,https://video-cdn.socialverseapp.com/kinha_70da4b0f-0e62-4608-9c8b-01edbdad9a92.0000002.jpg
1167,3f243aa0116ffeac591dbb2ba18f63463c1eecbd,The world needs many more dreamers. Unreasonable souls who fight the urge to be ordinary. You can be one of them. Beginning today.#leadership #productivity #service #inspiration #dreamers #dream,kinha,0,0,0,0,Educational/Inspirational,https://video-cdn.socialverseapp.com/kinha_001acd07-00bf-4bf3-bfa4-060994d3d477.0000002.jpg
1168,a26182eb20e3d86b5b698c2985ea020899b47bab,Fast video on the need to fail. 🙏🏽👌🏽#leadership #productivity #service #triumph #mistake,kinha,0,0,0,0,Motivational/Self-help,https://video-cdn.socialverseapp.com/kinha_38e817e1-0ac1-472e-a2e3-75856385a845.0000002.jpg
1169,b60a895cdef93f9dbe597409cddf63e964d830d9,I cant make what it is… #dailywisdom #motivation #inspration,kinha,1,1,0,0,narrative documentary,https://video-cdn.socialverseapp.com/kinha_44d1bf7e-4071-4086-9c65-cecbc0644bc6.0000002.jpg
1170,85e1251ec310e500e4d282befa72d258f6a5fd16,“My parents raised me well…” ❤️ - #streetinterviews #traditionalwoman #traditionalvalue #realtalks,kinha,0,0,0,0,informal dialogue,https://video-cdn.socialverseapp.com/kinha_cf1c3201-dd56-43aa-b576-5c1967dae393.0000002.jpg
1171,3c0fe0f315b5a0d6d14f21a1cd81961f4f0eb226,A trauma is a hole that hasnt been filled in. #gettingbettereveryday #inspiration #dailymotivation,kinha,0,0,0,0,Psychological Discussion,https://video-cdn.socialverseapp.com/kinha_deaeb9c0-8dba-4364-8afd-ca56f62f518e.0000002.jpg
1172,c300212b292b289b017c5660ca951a61d6cf2fc0,To lead is to honor you. You’re own values and your unique genius. Watch this quick video to help you leave the crowd and celebrate yourself.#leadership #productivity #service #leadership #leader,kinha,1,1,0,0,motivational speaking,https://video-cdn.socialverseapp.com/kinha_64aa1c66-24a0-4d6b-810d-fcdfcf887923.0000002.jpg
1173,c728776c0daeeb9e811f0659b7e777cccd76ea2b,It has to break to get better. #dailymotivation #inspration #wisdom,kinha,1,2,0,0,"Educational, Self-Help",https://video-cdn.socialverseapp.com/kinha_21e819f1-b5d1-43b2-b152-71a835b9009c.0000002.jpg
1174,291f2fc6bce9a62c027a493589e4116f1e9c887b,"As you love yourself more, you’ll grow intimacy with your natural genius, discover your truest powers and honor your highest self.#leadership #productivity #service #selflove #lo#Loveappiness",kinha,0,0,0,0,Motivational / Educational,https://video-cdn.socialverseapp.com/kinha_773e36f8-4172-45a7-afb6-890b4983f3fb.0000002.jpg
1175,106f89d86b130aba6fc8f056b24ccdf56a9f95a1,A woman should never do this… 💔 - Speaker_ Sara Al Madani - #relationshipsadvice #relationshiptip #relationshipsadviceforwomen #relationshipgoal #realtalks #saraalmadani,kinha,0,1,0,0,Educational/Inspirational,https://video-cdn.socialverseapp.com/kinha_eb04fe97-ec70-403d-958d-7164af4f70f1.0000002.jpg
1176,38cb5d9e7c1e5e479ca2eec941876bf5ccc7d8dd,Life is so short,mohamedmostafffa_07i8f5l1c,0,6,0,0,Motivational speaking,https://video-cdn.socialverseapp.com/mohamedmostafffa_07i8f5l1c_79d82c28-e479-48f9-97c4-5e151566b01f.0000002.jpg
1177,c77a4dfa955129fb308ca95ad3415548a0da1454,Leave a 🔥 below if you’ll start monomaniacally focusing on your mission. #leadership #productivity #service,kinha,0,2,0,0,Motivational/Business,https://video-cdn.socialverseapp.com/kinha_bd54a27d-ed4e-4d92-b344-7dee2f1c95e3.0000002.jpg
1178,f7094be553090ff2504852f06373089c93298919,What do tou think of A.I._ #inspration #wisdom #entrepreneur,kinha,0,0,0,0,Educational/Inspirational,https://video-cdn.socialverseapp.com/kinha_058b8a60-c42d-4aa5-8c9e-585f3ab22cdd.0000002.jpg
1179,4b2d1c821c95d1eea35d22eda43c7de7760ecd14,The only thing men want from women ❤️ - Speaker_ Sadia Khan - #relationshipsadvice #relationshiptip #relationshipgoal #relationshipsadviceforwomen #realtalks #sadiakhan,kinha,0,0,0,0,Educational/Inspirational,https://video-cdn.socialverseapp.com/kinha_17dddbf8-3c16-495a-9be6-7e640bbaf2ae.0000002.jpg
1180,6c19aa2d04f5afbf9ddf987d9e03642fe2a47727,"Ladies, make smart decisions… ❤️ - Speaker_ Ben Shapiro - #adviceforwomen #adviceforgirl #adviceforladies #realtalks #benshapiro",kinha,0,1,0,0,social issues discourse,https://video-cdn.socialverseapp.com/kinha_b3b3258b-dff2-436f-8c69-5d39f04aa1a4.0000002.jpg
1181,47448d991ab87875af1a53b8956974d012445b14,"Don’t confuse busy with productive nor movement with progress. Retreat from work often to regenerate your energy, creativity and spiritual powers. Write TRUE if you agree with me. Your fan always,Robin #leadership #productivity #service",kinha,0,2,0,0,Educational/Financial,https://video-cdn.socialverseapp.com/kinha_ecd760f2-1d96-43a8-acc1-ed62d8b49b7d.0000002.jpg
1182,5290896f132126b23c18b0d1700cc9f815229cf9,“Everybody’s headed the same direction” 💯 - Sean Whalen - #lifeadvices #lifequote #mindsetgrowth #mindsetmatter #seanwhalen,kinha,1,0,0,0,Motivational,https://video-cdn.socialverseapp.com/kinha_91f27736-f29f-4f9a-84cf-5bac22d75c05.0000002.jpg
1183,e49566b35fb14e8dac9260b85deaf05fa36e403d,Underneath the brokenness there wholeness #inspiration #wisdom #gabormate,kinha,0,2,0,0,Educational/Philosophical,https://video-cdn.socialverseapp.com/kinha_85eaa6f8-12b2-4ed6-be79-675e59e425e6.0000002.jpg
1184,2c84eae4c1d20c15f46673366f525094b5ad0ceb,You find it in “the suck” #dailymotivation #willpower #gogginsinspiration,kinha,0,3,0,0,motivational speaking,https://video-cdn.socialverseapp.com/kinha_1fd8b347-8db6-485f-8352-b0eeb957cd0a.0000002.jpg
1185,064539d38271fa939c5ca5f111fa5489eb47b3bf,Genuine productivity requires a monomaniacal focus on the few things that count. Clean out the distractions from your work and life and devote to a monomaniacal focus on the few things that matter. Be a PURIST not a generalist,kinha,0,3,0,0,motivational speech,https://video-cdn.socialverseapp.com/kinha_f99e56fd-c5f0-4414-bdf8-f9dc7b12402f.0000002.jpg
1186,32005af727d1d9bf8069b7072b7cc3c8b1599aa6,“You can’t just make it happen…” 💔 - Speaker_ Jay Shetty - #relationshipsadvice #relationshiptip #relationshipgoal #relationshipproblem #realtalks #jayshetty,kinha,0,2,0,0,Podcast / Interview,https://video-cdn.socialverseapp.com/kinha_280cda6a-bfe4-4ca4-9513-404fe1cd14df.0000002.jpg
1187,6dd94c4ae033d32b8aa17aef3692458c6615bc95,Its your intentions. #wisdom #inspiration #dailymotivation,kinha,0,0,0,0,Motivational/Inspirational,https://video-cdn.socialverseapp.com/kinha_3d7eb08c-6570-4b5d-96f4-9232b61e1b39.0000002.jpg
1188,ddbaf0d187bedf67771f36cae09f67bf77b46c4a,Natural talent is not what defines great individuals. It is the extent of that potential that they capitalize on through consistency and relentlessness.#leadership #productivity #service #naturaltalent #talent,kinha,0,0,0,0,Motivational Education,https://video-cdn.socialverseapp.com/kinha_42414fb7-9441-429b-97e6-4e9aa146df66.0000002.jpg
1189,1caab5f43435f1ec19d930421b07fd21141c5dbd,This is why we live in a simulation 🤯 - Speaker_ Kanye West - #lifequote #lifesimulation #simulation #kanyewest,kinha,0,6,24,0,Inspirational Commentary,https://video-cdn.socialverseapp.com/kinha_3e3eb97f-8bfb-4a32-be3f-39b27a2973d0.0000002.jpg
1193,f45a9ac7b1d28073803949661387e3cfc661d5e1,"Internal power, cultivated via years of inner work is exponentially more valuable - and fulfilling - than external power.#leadership #productivity #service #business #education #emotionalintelligence",kinha,0,13,20,1,Educational/Inspirational,https://video-cdn.socialverseapp.com/kinha_95949f87-16ba-4063-8890-030d9443228c.0000002.jpg
1194,23e30acd0710b702881ebcb386e6e254414cc831,“If a girl really likes you…” ❤️_🩹 - Justin Waller - #relationshipsadvice #relationshiptip #relationshipgoal #relationshiplove #realtalks #justinwaller,kinha,0,2,0,0,advice/education,https://video-cdn.socialverseapp.com/kinha_11a6d8b7-f55c-4d8b-b135-32c2c152be70.0000002.jpg
1195,a9868532b4b975ee1fa00609b0e923ab0ee9ba19,They are never going to be able to find anyone like you. #inspiration #dailywisdom #youareawesome,kinha,0,5,0,0,Self-help / Inspirational,https://video-cdn.socialverseapp.com/kinha_ddd054c4-646f-4760-a85d-c3092c6ad86b.0000002.jpg
1202,fd7077974fcb7be24d83b05e18843ddb30f64ac3,"The Higher Self Podcast + TAG your personal hero in the comments below! Our gorgeous and scary world needs more leaders. Real, everyday",kinha,1,10,40,0,Informative Presentation,https://video-cdn.socialverseapp.com/kinha_530c2268-b531-47dd-9b08-41c89bd15541.0000002.jpg
1204,1b1daa86be319d5192eeeb7ac46a4f7dab272d69,“The magic you’re looking for…” 🪄 - Speaker_ Chris Williamson - #lifequote #quoteoftheday #quotesaesthetic #realtalks #chriswilliamson,kinha,0,4,33,0,Motivational Speech,https://video-cdn.socialverseapp.com/kinha_c47e4aa4-7d65-451a-8b88-e61870284c68.0000002.jpg
1205,c9b326b6d18778aaae6a624b5b48b495f06a55d8,Have you had to move on from a narcissistic relationship before_ How did you grieve_ #inspiration #dailywisdom #motivation,kinha,2,18,41,0,Personal Reflection/Storytelling,https://video-cdn.socialverseapp.com/kinha_9e326bb5-248f-4354-8bb7-483038c79ae3.0000002.jpg
